episode,timestep,reward
1209,2416000,2249.6963
1209,2416000,2121.9416
1211,2420000,3027.614
1211,2420000,2785.7853
1213,2424000,3719.6339
1213,2424000,462.808
1215,2428000,4682.4073
1215,2428000,604.9941
1217,2432000,4656.8992
1217,2432000,884.7
1219,2436000,4539.265
1219,2436000,391.7012
1221,2440000,1647.2126
1221,2440000,1953.459
1223,2444000,3722.0483
1223,2444000,1326.6933
1225,2448000,4592.8363
1225,2448000,1566.6867
1227,2452000,3953.4974
1227,2452000,96.2579
1229,2456000,5444.6866
1229,2456000,2233.5158
1231,2460000,4146.8823
1231,2460000,2918.7027
1233,2464000,5715.1866
1233,2464000,976.52
1235,2468000,2790.8302
1235,2468000,3468.3354
1237,2472000,4377.4085
1237,2472000,1325.4116
1239,2476000,3772.3987
1239,2476000,4802.4156
1241,2480000,3959.7712
1241,2480000,634.4413
1244,2484000,2139.7004
1244,2484000,1594.2881
1247,2488000,2809.3624
1247,2488000,1439.3271
1249,2492000,1978.1776
1249,2492000,4071.0667
1251,2496000,4516.8265
1251,2496000,314.3713
1253,2500000,4685.6748
1253,2500000,1093.125
1255,2504000,2516.2726
1255,2504000,988.3745
1257,2508000,3095.2239
1257,2508000,2131.0328
1259,2512000,3795.5288
1259,2512000,820.5406
1261,2516000,2139.3183
1261,2516000,2304.2105
1263,2520000,2431.7442
1263,2520000,1301.9895
1265,2524000,4648.64
1265,2524000,2955.8365
1267,2528000,3782.6183
1267,2528000,744.8667
1269,2532000,2587.3735
1269,2532000,1784.9692
1271,2536000,3654.9051
1271,2536000,2257.379
1273,2540000,4892.6145
1273,2540000,1398.6328
1275,2544000,4298.9134
1275,2544000,1489.4676
1277,2548000,4486.5533
1277,2548000,1521.7125
1279,2552000,3172.619
1279,2552000,1674.7355
1281,2556000,3620.0854
1281,2556000,3130.7646
1283,2560000,3957.0536
1283,2560000,946.1344
1285,2564000,2322.6315
1285,2564000,894.3004
1287,2568000,3557.8857
1287,2568000,2039.3447
1289,2572000,2658.4564
1289,2572000,667.9253
1291,2576000,3823.1061
1291,2576000,1582.2963
1293,2580000,3346.8773
1293,2580000,2582.0935
1295,2584000,3272.0609
1295,2584000,1857.7449
1297,2588000,4328.7349
1297,2588000,4603.5745
1299,2592000,2636.3453
1299,2592000,762.6443
1301,2596000,3736.0953
1301,2596000,792.3237
1303,2600000,2675.5789
1303,2600000,314.6098
1305,2604000,4295.7454
1305,2604000,2900.1648
1307,2608000,3847.4618
1307,2608000,2575.3678
1309,2612000,4816.3676
1309,2612000,1004.2365
1311,2616000,5846.8987
1311,2616000,2098.3376
1313,2620000,2766.5385
1313,2620000,406.9398
1315,2624000,3888.4495
1315,2624000,623.8092
1318,2628000,3024.9562
1318,2628000,1770.6927
1320,2632000,2512.3408
1320,2632000,2924.7187
1322,2636000,5382.0186
1322,2636000,3646.3248
1324,2640000,2319.9342
1324,2640000,1095.5133
1326,2644000,3281.0205
1326,2644000,315.2736
1328,2648000,3561.1233
1328,2648000,1226.9133
1330,2652000,1937.0322
1330,2652000,1374.6656
1332,2656000,4595.8034
1332,2656000,2962.5884
1334,2660000,4901.4471
1334,2660000,2131.0835
1336,2664000,4489.4485
1336,2664000,2514.0757
1338,2668000,3327.0552
1338,2668000,1225.073
1340,2672000,3425.4396
1340,2672000,3299.9268
1342,2676000,3109.9715
1342,2676000,2156.8264
1344,2680000,3637.168
1344,2680000,1399.7517
1346,2684000,3244.8089
1346,2684000,175.0849
1348,2688000,3952.0652
1348,2688000,1250.1143
1350,2692000,4480.2065
1350,2692000,1474.2656
1352,2696000,5763.8729
1352,2696000,4687.5425
1354,2700000,3089.3806
1354,2700000,929.8148
1356,2704000,4603.7502
1356,2704000,753.4217
1358,2708000,2335.1335
1358,2708000,2495.5276
1360,2712000,4049.4909
1360,2712000,3042.3116
1362,2716000,3798.3796
1362,2716000,1293.1182
1364,2720000,5446.0165
1364,2720000,3838.3661
1366,2724000,3772.4539
1366,2724000,1865.0524
1368,2728000,4524.047
1368,2728000,356.6243
1370,2732000,3520.6372
1370,2732000,2593.8619
1372,2736000,4403.0615
1372,2736000,3565.1163
1374,2740000,4836.8463
1374,2740000,1661.4174
1376,2744000,4054.3097
1376,2744000,1177.8046
1378,2748000,4128.1663
1378,2748000,645.7913
1380,2752000,3960.9017
1380,2752000,2383.9339
1382,2756000,4592.624
1382,2756000,2926.0084
1384,2760000,4220.35
1384,2760000,1342.3688
1386,2764000,4208.1014
1386,2764000,4384.7055
1388,2768000,3387.9224
1388,2768000,745.3458
1390,2772000,4138.2976
1390,2772000,532.9952
1392,2776000,1247.0952
1392,2776000,707.3881
1394,2780000,3803.4956
1394,2780000,1864.9138
1396,2784000,5729.549
1396,2784000,1995.613
1398,2788000,4554.8771
1398,2788000,531.9918
1400,2792000,-117.4478
1400,2792000,7896.703
1402,2796000,4992.4116
1402,2796000,3407.0878
1404,2800000,4605.7679
1404,2800000,978.0518
1406,2804000,4466.9304
1406,2804000,1306.9148
1408,2808000,3511.9589
1408,2808000,2992.6367
1410,2812000,4089.7533
1410,2812000,935.2597
1412,2816000,4363.8427
1412,2816000,3207.6228
1414,2820000,2824.3689
1414,2820000,3145.4058
1416,2824000,6334.6676
1416,2824000,2361.7098
1418,2828000,3549.8035
1418,2828000,933.3974
1420,2832000,4687.7641
1420,2832000,1825.8162
1422,2836000,4800.395
1422,2836000,1267.126
1424,2840000,2724.6711
1424,2840000,1518.7035
1426,2844000,3325.1176
1426,2844000,2155.1979
1428,2848000,5065.3169
1428,2848000,1609.3054
1430,2852000,3918.6886
1430,2852000,1884.597
1432,2856000,5222.0192
1432,2856000,2781.2086
1434,2860000,4348.4829
1434,2860000,3999.766
1436,2864000,4519.3778
1436,2864000,2151.635
1438,2868000,4478.9292
1438,2868000,3883.9074
1440,2872000,4007.5181
1440,2872000,2519.1394
1442,2876000,3509.0878
1442,2876000,4105.422
1444,2880000,4179.8695
1444,2880000,4588.676
1446,2884000,3392.5463
1446,2884000,1719.9596
1448,2888000,4651.5671
1448,2888000,2386.6407
1450,2892000,3818.0968
1450,2892000,3818.2158
1452,2896000,3814.6876
1452,2896000,3683.0244
1454,2900000,4234.1541
1454,2900000,3275.6188
1456,2904000,4231.0414
1456,2904000,4801.5836
1458,2908000,3804.8353
1458,2908000,672.9559
1460,2912000,4271.4227
1460,2912000,1060.9894
1462,2916000,4748.7831
1462,2916000,4226.6104
1464,2920000,4189.9487
1464,2920000,1453.1889
1466,2924000,4653.1576
1466,2924000,4079.0632
1468,2928000,3329.1908
1468,2928000,2173.135
1470,2932000,4399.7301
1470,2932000,2560.5169
1472,2936000,1905.3929
1472,2936000,2197.6593
1474,2940000,4674.2453
1474,2940000,3302.8102
1476,2944000,3283.2232
1476,2944000,1011.0573
1478,2948000,4212.0195
1478,2948000,2712.385
1480,2952000,4490.8636
1480,2952000,3030.8562
1482,2956000,4179.6565
1482,2956000,2085.3769
1484,2960000,4048.8451
1484,2960000,2330.3245
1486,2964000,4244.6651
1486,2964000,477.913
1488,2968000,3854.1512
1488,2968000,2238.8227
1490,2972000,4017.3089
1490,2972000,1612.5412
1492,2976000,4559.5928
1492,2976000,3597.7878
1494,2980000,4484.3025
1494,2980000,1636.5541
1496,2984000,4503.1074
1496,2984000,3818.1286
1498,2988000,2740.8966
1498,2988000,1334.7793
1500,2992000,5827.9392
1500,2992000,2670.1604
1502,2996000,4462.6713
1502,2996000,2655.7176
1504,3000000,4579.7433
1504,3000000,2399.6379
