Episode,Observation,Action1,Action2
3,"[ 0.57064674  0.38093254  0.32276571  0.32261894  0.38035097  0.56869721
  0.6925054   0.69219049  0.81605663 -0.04404737 -0.0685063  -0.28000931
  0.49027987  0.61399173  0.79586216  0.71203933  0.74709109  0.4669167
  0.34086641  0.30496524  0.31997784  0.07497608 -0.08092233  0.65374384
 -0.00361692 -0.1956628   0.61415764  0.62100983]","[1, 1]","[1, 0]"
3,"[ 0.58160935  0.38366845  0.3229282   0.32097873  0.37594316  0.55570233
  0.6944087   0.69021667  0.80840944 -0.04392844 -0.06927021 -0.277329
  0.49228157  0.61945857  0.79135079  0.71073592  0.74843534  0.46133015
  0.33877067  0.30426012  0.32039892  0.07413336 -0.08142976  0.65847067
 -0.00422338 -0.19925678  0.61473909  0.62272535]","[1, 1]","[1, 0]"
3,"[ 0.59049596  0.3854302   0.32252596  0.31902803  0.37156575  0.54395765
  0.69623569  0.68868471  0.80209773 -0.04388286 -0.07051209 -0.27461141
  0.49471716  0.62635532  0.78617308  0.7095166   0.75060079  0.4547192
  0.33636426  0.30356678  0.32114465  0.07341222 -0.08190952  0.65971693
 -0.00482812 -0.20284061  0.61533984  0.6244525 ]","[1, 1]","[1, 0]"
3,"[ 0.59864778  0.38699083  0.32213868  0.31727185  0.36769498  0.53379499
  0.69795317  0.68740858  0.79665651 -0.04383836 -0.07168321 -0.27305581
  0.49702267  0.63274341  0.78155136  0.70835716  0.75244157  0.44894605
  0.33420871  0.30290924  0.32176071  0.07261584 -0.0824115   0.66216986
 -0.00543116 -0.20641431  0.61595967  0.62619104]","[1, 1]","[1, 0]"
3,"[ 0.61016136  0.3894745   0.32202743  0.31542445  0.36328196  0.52193067
  0.70045619  0.68609376  0.79019076 -0.04396432 -0.07285275 -0.26710066
  0.49890963  0.63768779  0.77822375  0.70749452  0.75374063  0.44464232
  0.33249804  0.3022788   0.32203757  0.07196937 -0.08294927  0.66602136
 -0.00603249 -0.20997793  0.61659833  0.62794071]","[1, 0]","[1, 0]"
3,"[ 0.62557442  0.39304321  0.32230728  0.31361118  0.35851937  0.50885424
  0.70364934  0.68466434  0.78270625 -0.04409202 -0.07394075 -0.25818396
  0.50066733  0.64204697  0.77559028  0.7068552   0.7548791   0.44093202
  0.33092759  0.30159981  0.32209057  0.0714791  -0.08356433  0.66964259
 -0.00663212 -0.21353149  0.61725562  0.62970125]","[1, 0]","[1, 0]"
3,"[ 0.6420369   0.39682313  0.32270175  0.31192596  0.35399811  0.49657432
  0.70695697  0.68334997  0.77551928 -0.04413335 -0.07499832 -0.24971968
  0.50256966  0.64705065  0.77272636  0.7063327   0.75650374  0.4368931
  0.32931313  0.30101812  0.32239953  0.07110197 -0.08408385  0.67145553
 -0.00723007 -0.21707504  0.61793128  0.63147243]","[1, 0]","[1, 0]"
3,"[ 0.6564054   0.39984374  0.32281451  0.31027703  0.34996395  0.48616162
  0.70990079  0.68232963  0.76960506 -0.0441179  -0.07618301 -0.24358491
  0.50462346  0.65247154  0.76970837  0.70578502  0.75824995  0.43269748
  0.32763355  0.30042398  0.32275617  0.07067016 -0.08462852  0.67271168
 -0.00782633 -0.22060861  0.61862509  0.63325399]","[1, 0]","[1, 0]"
3,"[ 0.66528228  0.40265825  0.32290475  0.30875555  0.34630252  0.47690111
  0.71258523  0.68136082  0.76421936 -0.04394998 -0.07733649 -0.23939813
  0.5068072   0.65830961  0.76654188  0.70522574  0.76014661  0.42839092
  0.32592567  0.29985469  0.32320647  0.07019044 -0.0851639   0.67345584
 -0.00842091 -0.22413223  0.61933682  0.6350457 ]","[1, 0]","[1, 0]"
3,"[ 0.66046391  0.40630318  0.32330065  0.3073065   0.34250563  0.46712642
  0.71589909  0.68048253  0.75842554 -0.04384219 -0.07843389 -0.23286819
  0.50886872  0.66361434  0.76382396  0.70472308  0.76175239  0.42457841
  0.32433336  0.29923807  0.32345373  0.06972003 -0.08576677  0.67479693
 -0.00901383 -0.22764595  0.62006625  0.63684732]","[1, 0]","[1, 0]"
3,"[ 0.65511956  0.41081736  0.32397711  0.30588605  0.33851945  0.45679561
  0.72001776  0.67981157  0.75233716 -0.04386268 -0.07954054 -0.22336931
  0.51095448  0.66910953  0.76100797  0.70419029  0.76341599  0.4208163
  0.32279722  0.29869683  0.32381863  0.06918588 -0.08630855  0.67611933
 -0.00960507 -0.2311498   0.62081314  0.63865861]","[1, 0]","[1, 0]"
3,"[ 0.6505909   0.41495648  0.3245359   0.30453901  0.3348879   0.44764894
  0.72387849  0.67927535  0.74696866 -0.04379176 -0.08067745 -0.21569137
  0.5128841   0.67395545  0.75863275  0.70368434  0.7612309   0.41753886
  0.3213681   0.29809114  0.32394523  0.06865231 -0.0869259   0.67820742
 -0.01019466 -0.23464381  0.62157726  0.64047935]","[1, 0]","[1, 0]"
3,"[ 0.64658717  0.41887479  0.32502246  0.30324428  0.33149995  0.43931648
  0.72763609  0.67888073  0.7421374  -0.04369202 -0.08183968 -0.20893096
  0.51479367  0.67880663  0.75634308  0.70323785  0.7495542   0.4143769
  0.31999997  0.29753176  0.32411849  0.06815472 -0.08750684  0.67998392
 -0.01078259 -0.23812802  0.6223584   0.64230931]","[1, 0]","[1, 0]"
3,"[ 0.64272959  0.42302646  0.32559377  0.30201207  0.32820769  0.43127225
  0.73161209  0.6786238   0.7374856  -0.04359603 -0.08299998 -0.20183924
  0.51693848  0.68454071  0.75364766  0.70277014  0.73626524  0.41086635
  0.31857072  0.29706453  0.32456583  0.06759287 -0.0880138   0.68076963
 -0.01136888 -0.24160245  0.62315633  0.64414826]","[1, 0]","[1, 0]"
3,"[ 0.63890264  0.42773524  0.32633601  0.30082047  0.32487872  0.42313837
  0.73596764  0.67842385  0.73268109 -0.04341785 -0.08418191 -0.19411787
  0.51896924  0.68977678  0.75131413  0.70234453  0.72484783  0.40770626
  0.31721016  0.29653485  0.32481391  0.06705821 -0.0885894   0.68196786
 -0.01195352 -0.24506716  0.62397082  0.64599598]","[1, 0]","[1, 0]"
3,"[ 0.63492412  0.43326933  0.32733642  0.29968844  0.32147734  0.41478065
  0.74099339  0.67840649  0.72773017 -0.04324928 -0.08538076 -0.18477419
  0.52102406  0.695163    0.74900712  0.70197701  0.71361811  0.40459271
  0.31589078  0.29605602  0.32514013  0.06655207 -0.08912652  0.68273807
 -0.01253652 -0.24852216  0.62480165  0.64785226]","[1, 0]","[1, 0]"
3,"[ 0.63125247  0.43903347  0.32838978  0.29859708  0.31817005  0.40675822
  0.71445219  0.67850013  0.72297567 -0.04301068 -0.0866181  -0.1756577
  0.52293757  0.69996776  0.74701262  0.70159768  0.70412225  0.40181867
  0.3146354   0.29550702  0.32524964  0.06603633 -0.08973271  0.68419845
 -0.01311789 -0.25196749  0.62564859  0.64971688]","[1, 0]","[1, 0]"
3,"[ 0.62779572  0.4449847   0.3294974   0.297571    0.31500552  0.39916073
  0.68749177  0.67881584  0.71858728 -0.04282195 -0.08786449 -0.16630519
  0.52515451  0.7056745   0.7447257   0.70122785  0.69328289  0.39867519
  0.31325029  0.294954    0.32549631  0.06547844 -0.09036447  0.68458076
 -0.01369764 -0.25540318  0.62651143  0.65158963]","[1, 0]","[1, 0]"
3,"[ 0.62494345  0.45003589  0.33032214  0.29658064  0.31222093  0.39271903
  0.66569893  0.67929138  0.71511406 -0.04272989 -0.08910093 -0.15864552
  0.52744822  0.71175003  0.74233329  0.70087749  0.68225465  0.39550722
  0.3119012   0.29448299  0.32589816  0.06489634 -0.09093246  0.68458
 -0.01427576 -0.25882928  0.62738995  0.6534703 ]","[1, 0]","[1, 0]"
3,"[ 0.62253925  0.45439767  0.33084381  0.29548439  0.30952587  0.38679184
  0.64666614  0.67979219  0.71209605 -0.0426115  -0.09046333 -0.15224556
  0.52950949  0.71689041  0.74047564  0.7005945   0.67340859  0.39278022
  0.3106241   0.29389425  0.32596321  0.06441254 -0.09160475  0.6851802
 -0.01485228 -0.2622458   0.62828392  0.65535869]","[1, 0]","[1, 0]"
3,"[ 0.62099522  0.45698642  0.3308155   0.29435848  0.30727557  0.38224207
  0.63307383  0.68013215  0.70997782 -0.04245486 -0.09180011 -0.14959543
  0.53166983  0.72250537  0.73846374  0.70033774  0.66409735  0.38997991
  0.30937871  0.29340585  0.32622838  0.06390827 -0.09219616  0.6852575
 -0.01542718 -0.26565278  0.62919314  0.65725459]","[1, 0]","[1, 0]"
3,"[ 0.61978948  0.4589352   0.3305891   0.2932263   0.30519676  0.3782169
  0.62155294  0.68040506  0.70818141 -0.04226845 -0.09312535 -0.14831123
  0.53369458  0.72766745  0.73665574  0.70007243  0.65589628  0.38743279
  0.3082038   0.29289799  0.32637768  0.06340547 -0.09280254  0.6858128
 -0.01600047 -0.26905026  0.63011737  0.65915781]","[1, 0]","[1, 0]"
3,"[ 0.61873793  0.4605191   0.33022973  0.29206357  0.30318008  0.37443642
  0.61109598  0.68067599  0.70658385 -0.04209139 -0.09447443 -0.14749257
  0.53528379  0.73144902  0.73533146  0.69977135  0.65010202  0.3854865
  0.3072105   0.29235402  0.32624487  0.06293767 -0.09341514  0.68776387
 -0.01657217 -0.27243826  0.63105642  0.66106814]","[1, 0]","[1, 0]"
3,"[ 0.61797358  0.46115716  0.3294882   0.29073916  0.30117088  0.37095534
  0.60215278  0.68086652  0.705296   -0.04190552 -0.09595219 -0.14785639
  0.53666611  0.73454488  0.73424866  0.69944913  0.64547412  0.38382222
  0.30629255  0.29177589  0.32595056  0.0624872  -0.09404557  0.69032703
 -0.01714228 -0.27581682  0.63201006  0.6629854 ]","[1, 0]","[1, 0]"
3,"[ 0.61743814  0.4612641   0.32857453  0.28938483  0.29925086  0.36778097
  0.59439014  0.6809619   0.704178   -0.04167811 -0.09743561 -0.1492541
  0.53793437  0.73732766  0.73326451  0.69912053  0.6413871   0.38231175
  0.30543673  0.29121427  0.32562524  0.06204498 -0.09465329  0.69310601
 -0.01771079 -0.27918596  0.63297808  0.66490939]","[1, 0]","[1, 0]"
3,"[ 0.61713245  0.46073928  0.32745776  0.28799227  0.29742668  0.36494078
  0.58788882  0.68095781  0.70326546 -0.04142479 -0.09892486 -0.15174785
  0.53924417  0.74035946  0.73217209  0.69879172  0.637004    0.38076533
  0.3046086   0.29072122  0.32542816  0.06157884 -0.09520238  0.69559894
 -0.01827772 -0.28254572  0.63396027  0.66683993]","[1, 0]","[1, 0]"
3,"[ 0.6169993   0.45977251  0.32621835  0.28659945  0.29570477  0.36238824
  0.58238165  0.68087272  0.70250418 -0.04115066 -0.10038826 -0.15507617
  0.54032472  0.74252825  0.73142219  0.69846812  0.63391567  0.37950149
  0.30382076  0.29013218  0.3249638   0.06117825 -0.09582193  0.69866452
 -0.01884308 -0.28589613  0.63495642  0.66877684]","[1, 0]","[1, 0]"
3,"[ 0.61668693  0.45942648  0.32518214  0.28525778  0.29391824  0.35957746
  0.57590791  0.68088274  0.70155442 -0.04088309 -0.10183693 -0.15723321
  0.54164048  0.74557564  0.7303896   0.69818543  0.62963829  0.37797582
  0.30299809  0.28963837  0.32476101  0.06075308 -0.09637358  0.70073552
 -0.01940686 -0.28923721  0.63596632  0.67071992]","[1, 0]","[1, 0]"
3,"[ 0.61611373  0.45986988  0.3244555   0.28405657  0.29215749  0.35661999
  0.5686666   0.68107914  0.70050262 -0.04070278 -0.10318585 -0.15781868
  0.54382872  0.75123307  0.7289755   0.69831349  0.62193397  0.37549046
  0.30183815  0.2891423   0.3249444   0.06056436 -0.09699888  0.69875083
 -0.01996907 -0.292569    0.63698977  0.67266901]","[1, 0]","[1, 0]"
3,"[ 0.61540085  0.46087918  0.32394126  0.28294721  0.29040873  0.35355837
  0.56092938  0.68138476  0.69935335 -0.04054972 -0.10447594 -0.15742439
  0.54718213  0.76085709  0.7266288   0.6987863   0.6095853   0.37185012
  0.30042328  0.28891185  0.32605749  0.06040174 -0.09749036  0.69236497
 -0.02052972 -0.29589152  0.63802656  0.67462392]","[1, 0]","[1, 0]"
3,"[ 0.61511716  0.46002771  0.32278332  0.28163664  0.28878888  0.35116926
  0.55586549  0.68149651  0.6988033  -0.04044679 -0.10586363 -0.15946405
  0.55087245  0.77152383  0.72429826  0.69946572  0.59688505  0.36805215
  0.2989529   0.28870331  0.32731168  0.06032325 -0.09800934  0.68475316
 -0.02108881 -0.29920481  0.63907648  0.67658449]","[1, 0]","[1, 0]"
3,"[ 0.61476601  0.45971917  0.32180531  0.28037807  0.28712759  0.3485886
  0.55008078  0.68162733  0.69803611 -0.04028007 -0.10723297 -0.16088941
  0.55489216  0.78330902  0.72191434  0.70029916  0.5839429   0.36415215
  0.29747349  0.2885667   0.3287758   0.06025557 -0.09851442  0.67626175
 -0.02164635 -0.3025089   0.64013933  0.67855053]","[1, 0]","[1, 0]"
3,"[ 0.61426957  0.45939369  0.03871433  0.27911282  0.28546451  0.3460166
  0.54435825  0.68191485  0.69743299 -0.04026225 -0.10861034 -0.16147239
  0.55920377  0.79588018  0.71956159  0.70120003  0.5712065   0.36019255
  0.29592453  0.28837322  0.33021974  0.06014909 -0.0991181   0.66751578
 -0.02220234 -0.3058038   0.64121492  0.68052189]","[1, 0]","[1, 0]"
3,"[ 0.61406547  0.45749184  0.31927559  0.27766078  0.28387757  0.34394013
  0.54063335  0.68206179  0.69733309 -0.0403221  -0.11008309 -0.16386669
  0.56370619  0.8089426   0.71726667  0.70210917  0.55898191  0.35627004
  0.29433981  0.28811973  0.33159465  0.05997133 -0.09981219  0.65897816
 -0.02275679 -0.30908956  0.64230304  0.6824984 ]","[1, 0]","[1, 0]"
3,"[ 0.61384875  0.45557205  0.31772119  0.27619582  0.28227704  0.34184682
  0.53688213  0.68222149  0.69724248 -0.0403927  -0.11156902 -0.16611978
  0.56842266  0.82266133  0.71498651  0.70303884  0.54712827  0.35237733
  0.29274265  0.28785082  0.33297976  0.05971692 -0.10055927  0.65054306
 -0.02330969 -0.3123662   0.64340348  0.68447989]","[1, 0]","[1, 0]"
3,"[ 0.61355058  0.45403062  0.31628778  0.27476121  0.28063987  0.33960823
  0.53260354  0.68242829  0.69702919 -0.04044966 -0.11304878 -0.16776272
  0.57350616  0.83768523  0.71272598  0.70416579  0.53522034  0.34843802
  0.2911557   0.28765878  0.3345766   0.05948768 -0.10129759  0.64128324
 -0.02386106 -0.31563375  0.64451607  0.68646621]","[1, 0]","[1, 0]"
3,"[ 0.6135595   0.45103931  0.31433647  0.27313581  0.27904289  0.33777028
  0.53000285  0.68245081  0.6972101  -0.04052719 -0.11463546 -0.17129382
  0.57843469  0.84616352  0.71076111  0.70527529  0.52458357  0.34478552
  0.28961322  0.28737791  0.33592699  0.05927171 -0.10210844  0.63287199
 -0.02441091 -0.31889223  0.6456406   0.68845719]","[1, 0]","[1, 0]"
3,"[ 0.61342801  0.44878404  0.31261449  0.27156052  0.27736193  0.33562841
  0.526323    0.68254396  0.69712529 -0.04055656 -0.11621978 -0.1737862
  0.58391547  0.8387269   0.70863851  0.70661669  0.51345496  0.34102855
  0.28813427  0.28731219  0.33777108  0.05901136 -0.10281588  0.6233341
 -0.02495922 -0.32214167  0.64677687  0.69045268]","[1, 0]","[1, 0]"
3,"[ 0.61342018  0.44636941  0.31084123  0.26997218  0.27569621  0.33354782
  0.52286712  0.68253019  0.6970014  -0.04050448 -0.1178071  -0.17686065
  0.58956524  0.83158137  0.70666058  0.70809105  0.50282877  0.33738947
  0.28670657  0.28728694  0.33968915  0.05877402 -0.10352446  0.61366575
 -0.02550602 -0.3253821   0.6479247   0.69245253]","[1, 0]","[1, 0]"
3,"[ 0.61355599  0.4431367   0.30877348  0.26827275  0.27404816  0.3316847
  0.52033571  0.68244085  0.69713253 -0.04049404 -0.1194584  -0.1808472
  0.59519788  0.82509152  0.70494845  0.70965284  0.49301881  0.33393688
  0.28531173  0.28721572  0.34148211  0.05860533 -0.1042818   0.60422767
 -0.0260513  -0.32861355  0.6490839   0.69445659]","[1, 0]","[1, 0]"
3,"[ 0.61374276  0.44021219  0.30680531  0.26659936  0.27237196  0.32970568
  0.51737923  0.68227494  0.69704805 -0.04035955 -0.12110316 -0.18487159
  0.60125127  0.81837173  0.70320501  0.71139622  0.48319019  0.33049486
  0.28398542  0.2872934   0.3436069   0.05839287 -0.1049798   0.59424227
 -0.02659507 -0.33183604  0.65025427  0.69646471]","[1, 0]","[1, 0]"
3,"[ 0.61421859  0.4360247   0.3043779   0.26474915  0.27071712  0.32805564
  0.51584585  0.68193374  0.69730587 -0.04023151 -0.12285322 -0.19064658
  0.6072017   0.81235199  0.70171074  0.71315131  0.47422377  0.32725494
  0.28268325  0.28729207  0.34552921  0.05821983 -0.10573991  0.5848207
 -0.02713733 -0.3350496   0.65143563  0.69847674]","[1, 0]","[1, 0]"
3,"[ 0.61459699  0.43237842  0.30214455  0.26297164  0.26904984  0.3262612
  0.51370264  0.68164703  0.69740229 -0.04008055 -0.124562   -0.19570233
  0.61360102  0.80639501  0.7003112   0.71510514  0.46523809  0.3239351
  0.28132041  0.28726325  0.34750949  0.05807753 -0.106588    0.57476812
 -0.0276781  -0.33825425  0.6526278   0.70049253]","[1, 0]","[1, 0]"
3,"[ 0.61478495  0.42970146  0.30023515  0.26128928  0.26730991  0.32412318
  0.51025183  0.68145275  0.69715479 -0.03987169 -0.12623449 -0.19940204
  0.620999    0.79962204  0.69877564  0.71751965  0.45561355  0.32049695
  0.28007665  0.28758945  0.3503194   0.05788691 -0.10728619  0.56299371
 -0.02821736 -0.34145003  0.65383059  0.70251196]","[1, 0]","[1, 0]"
3,"[ 0.61486181  0.42732245  0.29840913  0.25961353  0.26551672  0.32183038
  0.5062867   0.68133312  0.69682553 -0.03968283 -0.1279209  -0.20237604
  0.62852626  0.79326784  0.69744334  0.72008555  0.44659635  0.31724647
  0.278924    0.28797915  0.35322102  0.05773815 -0.10796028  0.55129313
 -0.02875513 -0.34463696  0.65504381  0.70453487]","[1, 0]","[1, 0]"
3,"[ 0.61460373  0.42661122  0.29718682  0.25816809  0.26369173  0.31909893
  0.50043906  0.6813972   0.69597604 -0.03942988 -0.12947214 -0.20306465
  0.6363499   0.78734147  0.69635223  0.72286383  0.43793512  0.31404044
  0.27774831  0.28832277  0.35609166  0.05768201 -0.10871814  0.53927725
 -0.0292914  -0.34781505  0.65626729  0.70656114]","[1, 0]","[1, 0]"
3,"[ 0.6142855   0.42629373  0.2961147   0.25679143  0.26188337  0.316311
  0.49429195  0.68150667  0.69502031 -0.03915914 -0.13097759 -0.20322186
  0.64503298  0.78102558  0.69518192  0.72590929  0.42910546  0.31079051
  0.27663107  0.28885829  0.35947384  0.05748717 -0.10944376  0.52664634
 -0.0298262  -0.35098435  0.65750085  0.70859062]","[1, 0]","[1, 0]"
3,"[ 0.61405234  0.42569765  0.29495186  0.25539345  0.26010731  0.31364613
  0.48860208  0.68157375  0.69415371 -0.03888466 -0.13248824 -0.20379991
  0.65387143  0.77515038  0.69416778  0.72898982  0.42081486  0.30765675
  0.2755148   0.28933565  0.36275995  0.05726994 -0.11024095  0.51448242
 -0.03035951 -0.35414487  0.65874431  0.71062319]","[1, 1]","[1, 0]"
3,"[ 0.61435636  0.42204429  0.29265697  0.25352931  0.2583193   0.31165394
  0.48597882  0.68132517  0.6941976  -0.03874817 -0.1342907  -0.20693166
  0.66270175  0.76966258  0.69326639  0.73205166  0.4131686   0.3047373
  0.27448928  0.28984577  0.36605315  0.05700213 -0.11101375  0.50072264
 -0.03071406 -0.35500858  0.65894289  0.71139064]","[1, 1]","[1, 0]"
3,"[ 0.61444925  0.41906526  0.29064225  0.25181051  0.25659191  0.30960534
  0.48288832  0.68124506  0.69418061 -0.03869267 -0.13598163 -0.20867931
  0.67194994  0.76442453  0.69252496  0.73530799  0.4057384   0.3018437
  0.27345315  0.29034662  0.36940679  0.05676505 -0.11184936  0.4857066
 -0.03105219 -0.35500856  0.65868421  0.7117071 ]","[1, 1]","[1, 0]"
3,"[ 0.61430867  0.41688415  0.28890677  0.25019107  0.25483761  0.30733426
  0.47889385  0.68133506  0.69398879 -0.03867771 -0.13762131 -0.20901409
  0.68121529  0.7595599   0.69186744  0.73848056  0.39878981  0.29906
  0.27240758  0.29076047  0.37258537  0.05646806 -0.11275208  0.47148837
 -0.03139024 -0.35500855  0.65841774  0.71201621]","[1, 1]","[1, 0]"
3,"[ 0.61417167  0.4146431   0.28715255  0.24856751  0.25309015  0.30508807
  0.47498799  0.68142727  0.69382572 -0.03867401 -0.13926125 -0.20941277
  0.69045656  0.75494061  0.69124393  0.74157287  0.39233974  0.29645628
  0.27144335  0.29120693  0.3757752   0.0560827  -0.11362235  0.45811042
 -0.03172823 -0.35500853  0.65814319  0.71231772]","[1, 1]","[1, 0]"
3,"[ 0.61418255  0.41203635  0.28529304  0.24692972  0.25139731  0.30301008
  0.4716437   0.6814053   0.69373367 -0.03862651 -0.14088976 -0.21071453
  0.69939972  0.75077884  0.69067964  0.72463602  0.38641742  0.29396492
  0.27043329  0.29147542  0.37856404  0.05564265 -0.11458354  0.44590533
 -0.03206616 -0.35500851  0.65786039  0.71261148]","[1, 1]","[1, 0]"
3,"[ 0.61391627  0.41084698  0.28394882  0.24549695  0.24969751  0.30060547
  0.46686527  0.68156279  0.69322465 -0.03853157 -0.14239647 -0.21011033
  0.70952858  0.74632357  0.69016877  0.70025726  0.38020413  0.29138662
  0.26946214  0.29194134  0.3819539   0.05516631 -0.11554113  0.43256685
 -0.03240403 -0.3550085   0.6575693   0.71289749]","[1, 1]","[1, 0]"
3,"[ 0.61445493  0.40518759  0.28095017  0.24337836  0.24796818  0.29915322
  0.46644931  0.68122443  0.6940715  -0.03864043 -0.14433175 -0.21523974
  0.71934693  0.74232076  0.68980947  0.67882766  0.37458328  0.28904146
  0.26859486  0.29242822  0.38526795  0.0547406  -0.11643423  0.41991983
 -0.03274184 -0.35500848  0.65727004  0.71317587]","[1, 1]","[1, 0]"
3,"[ 0.6151071   0.3994061   0.27794939  0.24130645  0.24633357  0.29789065
  0.46657596  0.68082924  0.69501291 -0.0387337  -0.14620903 -0.22101159
  0.72863045  0.73877919  0.68947403  0.66035762  0.36947712  0.28680581
  0.26766476  0.29269045  0.38804844  0.05426619 -0.11741815  0.40863826
 -0.03307959 -0.35500847  0.65696284  0.71344686]","[1, 1]","[1, 0]"
3,"[ 0.61606798  0.39319753  0.27492257  0.23936242  0.24497099  0.29717669
  0.46825337  0.68025712  0.69619644 -0.03877824 -0.14791793 -0.22857286
  0.73739462  0.73558815  0.68915877  0.64424785  0.36486665  0.28473755
  0.26676528  0.29286616  0.39053147  0.05376058 -0.11839104  0.39848071
 -0.03341727 -0.35500845  0.6566481   0.71371083]","[1, 1]","[1, 0]"
3,"[ 0.61669263  0.38839486  0.27239737  0.23760744  0.24358085  0.29610402
  0.46842282  0.67991772  0.69701075 -0.03882751 -0.1495215  -0.23359119
  0.74739048  0.73219383  0.68898889  0.62722191  0.3599984   0.28261721
  0.26594067  0.2932846   0.39370261  0.0533002  -0.1193273   0.3872006
 -0.03368104 -0.35500865  0.6564169   0.71393051]","[1, 1]","[1, 0]"
3,"[ 0.61733264  0.38362085  0.26987925  0.23585609  0.24219503  0.29504216
  0.46864943  0.67959172  0.69785662 -0.03888312 -0.15112574 -0.23860441
  0.75778011  0.7288768   0.688874    0.61092415  0.35521461  0.28050915
  0.26511402  0.29370898  0.39695769  0.05281475 -0.12029574  0.37597551
 -0.03393542 -0.35500861  0.65620323  0.71415094]","[1, 1]","[1, 0]"
3,"[ 0.61789219  0.37919727  0.26749349  0.23416303  0.2408188   0.29391968
  0.46857884  0.67933193  0.69864102 -0.03895195 -0.15269206 -0.24307887
  0.76673229  0.72612145  0.68869994  0.5978697   0.35118668  0.27863945
  0.26427944  0.29387395  0.39940617  0.05228226 -0.12126664  0.3669736
 -0.03418558 -0.35500857  0.65599315  0.71436773]","[1, 1]","[1, 0]"
3,"[ 0.61805809  0.37578671  0.26547587  0.2326072   0.23941387  0.29250442
  0.46725434  0.67933252  0.69921148 -0.03912527 -0.15417642 -0.24530493
  0.77756286  0.72302656  0.68870824  0.58320985  0.34672693  0.2766635
  0.26353173  0.29437522  0.40285637  0.05178452 -0.12220641  0.35602375
 -0.03443153 -0.35500853  0.65578663  0.71458091]","[1, 1]","[1, 0]"
3,"[ 0.61822651  0.37250377  0.26354856  0.23113159  0.23809321  0.29119588
  0.4661178   0.6793397   0.69980122 -0.03930582 -0.15558172 -0.24752795
  0.78875963  0.71992511  0.68867693  0.56919526  0.34235633  0.27470153
  0.26277817  0.29487078  0.40636468  0.05117301 -0.12317923  0.34551818
 -0.03467327 -0.35500849  0.65558366  0.71479045]","[1, 1]","[1, 0]"
3,"[ 0.61942455  0.36542624  0.26017788  0.22907531  0.23681869  0.29094766
  0.46988283  0.67897408  0.70192526 -0.0396521  -0.15738348 -0.2556795
  0.80007864  0.71710314  0.68883395  0.55608248  0.33819347  0.27282739
  0.26207216  0.29539895  0.40993889  0.05068709 -0.12412703  0.33480333
 -0.03491081 -0.35500845  0.65538425  0.71499637]","[1, 1]","[1, 0]"
3,"[ 0.62052982  0.35873522  0.2569022   0.22702044  0.23548011  0.29053858
  0.47323199  0.6787445   0.70403719 -0.04003848 -0.15921973 -0.26300837
  0.81147847  0.71455056  0.68914286  0.5438063   0.33419452  0.27099517
  0.26135923  0.29588397  0.41344081  0.05030279 -0.12509904  0.32400816
 -0.03514415 -0.35500841  0.6551884   0.71519867]","[1, 1]","[1, 0]"
3,"[ 0.62163055  0.35228996  0.25369634  0.22498309  0.23412846  0.2900825
  0.47650556  0.67858761  0.70617162 -0.04043538 -0.16106262 -0.27001899
  0.82168544  0.7122948   0.68931655  0.5334768   0.33070108  0.26933097
  0.2606425   0.29617842  0.41632044  0.04983196 -0.12605508  0.31505736
 -0.03537328 -0.35500838  0.65499609  0.71539734]","[1, 1]","[1, 0]"
3,"[ 0.62274617  0.34653152  0.25079807  0.2231258   0.23288461  0.28964946
  0.47954226  0.6784111   0.70808264 -0.04072302 -0.16275889 -0.27682742
  0.83046976  0.71035258  0.68933463  0.52497249  0.32767289  0.26779685
  0.25987326  0.29620348  0.41839052  0.04929325 -0.12702914  0.30798491
 -0.03559823 -0.35500834  0.65480733  0.7155924 ]","[1, 1]","[1, 0]"
3,"[ 0.62419992  0.3405537   0.24786392  0.22132035  0.23178586  0.28956136
  0.48381447  0.67813079  0.71019737 -0.04092874 -0.16439892 -0.28510214
  0.83928266  0.7084995   0.68936602  0.51679862  0.3246801   0.26623894
  0.25904898  0.29613562  0.42029225  0.04875637 -0.1280608   0.30107728
 -0.03581897 -0.35500831  0.65462211  0.71578383]","[1, 1]","[1, 0]"
3,"[ 0.62545346  0.33544561  0.2452893   0.21968995  0.23073696  0.28933458
  0.48725887  0.67794082  0.71203075 -0.04110965 -0.16590403 -0.2921567
  0.84834826  0.70661673  0.68936966  0.50877255  0.32170143  0.26467678
  0.25821656  0.2960632   0.42222983  0.04815919 -0.12911144  0.29436256
 -0.03603552 -0.35500827  0.65444043  0.71597164]","[1, 1]","[1, 0]"
3,"[ 0.62638906  0.33098901  0.24296961  0.21816678  0.22968765  0.28893294
  0.48986585  0.67794437  0.71374502 -0.0413974  -0.16733162 -0.29748428
  0.85312397  0.70460642  0.68954283  0.5000447   0.31851758  0.2630679
  0.25744385  0.29620602  0.4248548   0.0475931  -0.13015258  0.28646307
 -0.03624789 -0.35500824  0.65426228  0.71615584]","[1, 1]","[1, 0]"
